0.000000 1.204113
0.100000 1.047741
0.200000 1.419859
0.300000 1.607627
0.400000 1.913480
0.500000 1.816578
0.600000 2.386017
0.700000 3.400113
0.800000 4.329794
0.900000 6.545598
